SampleID	OTUid	TaxMethod	AlignScore	BOLDid	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	CountReads	BOLDalt	DateSampled	BirdSpecies
OahuBird.410	OTU958_suspect_mock_chimera	GS	100	BOLD:AAP8158.1	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycetophila	Mycetophila signatoides	58	BOLD:AAP8158	7/14/03	RBLE
OahuBird.411	OTU388	US	1	BOLD:AAG9325.1	Animalia	Arthropoda	Collembola	Entomobryomorpha	NA	NA	NA	63	BOLD:AAG9325	12/11/03	RBLE
OahuBird.411	OTU525	US	1	None	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	222	None	12/11/03	RBLE
OahuBird.411	OTU1121	US	1	None	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	61	None	12/11/03	RBLE
OahuBird.411	OTU1429	US	0.9967	BOLD:ACE6694.9	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	78	BOLD:ACE6694	12/11/03	RBLE
OahuBird.411	OTU1463	US	1	None	Animalia	Arthropoda	Arachnida	Araneae	NA	NA	NA	84	None	12/11/03	RBLE
OahuBird.411	OTU1165_suspect_mock_chimera	GS	100	BOLD:AAF7555.1	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Rhinacloa	Rhinacloa forticornis	122	BOLD:AAF7555	12/11/03	RBLE
OahuBird.411	OTU122_suspect_mock_chimera	GS	98.9	BOLD:AAL2743.2	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Forelia	NA	717	BOLD:AAL2743	12/11/03	RBLE
OahuBird.411	OTU1294_suspect_mock_chimera	GS	99.4	BOLD:AAB7772.3	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Dichomeris	Dichomeris punctipennella	85	BOLD:AAB7772	12/11/03	RBLE
OahuBird.411	OTU1319_suspect_mock_chimera	GS	98.9	BOLD:ACX2014.10	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Tanytarsus	Tanytarsus mendax	97	BOLD:ACX2014	12/11/03	RBLE
OahuBird.411	OTU1332_suspect_mock_chimera	US	0.9803	BOLD:ACW5407.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	63	BOLD:ACW5407	12/11/03	RBLE
OahuBird.411	OTU134_suspect_mock_chimera	GS	99.4	BOLD:AAF9055.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	141	BOLD:AAF9055	12/11/03	RBLE
OahuBird.411	OTU138_suspect_mock_chimera	GS	100	BOLD:AAA3993.48	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	969	BOLD:AAA3993	12/11/03	RBLE
OahuBird.411	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	512	BOLD:ACA9904	12/11/03	RBLE
OahuBird.411	OTU151_suspect_mock_chimera	GS	100	BOLD:AAP6551.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	927	BOLD:AAP6551	12/11/03	RBLE
OahuBird.411	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	107	BOLD:AAH2433	12/11/03	RBLE
OahuBird.411	OTU1650_suspect_mock_chimera	GS	100	BOLD:AAD5301.1	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Cisthene	Cisthene angelus	59	BOLD:AAD5301	12/11/03	RBLE
OahuBird.411	OTU1664_suspect_mock_chimera	US	0.9844	BOLD:AAF7101.2	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	58	BOLD:AAF7101	12/11/03	RBLE
OahuBird.411	OTU1677_suspect_mock_chimera	GS	98.3	BOLD:AAG3628.1	Animalia	Arthropoda	Insecta	Diptera	Mycetophilidae	Mycetophila	Mycetophila luctuosa	56	BOLD:AAG3628	12/11/03	RBLE
OahuBird.411	OTU1707_suspect_mock_chimera	US	0.9972	BOLD:ACE0390.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	55	BOLD:ACE0390	12/11/03	RBLE
OahuBird.411	OTU1801_suspect_mock_chimera	GS	98.9	BOLD:AAC0920.2	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Coleotechnites	Coleotechnites atrupictella	354	BOLD:AAC0920	12/11/03	RBLE
OahuBird.411	OTU181_suspect_mock_chimera	GS	99.4	BOLD:ABA8393.1	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula oleracea	345	BOLD:ABA8393	12/11/03	RBLE
OahuBird.411	OTU182_suspect_mock_chimera	GS	100	BOLD:AAG8670.1	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	NA	640	BOLD:AAG8670	12/11/03	RBLE
OahuBird.411	OTU194_suspect_mock_chimera	GS	100	BOLD:AAU6544.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	504	BOLD:AAU6544	12/11/03	RBLE
OahuBird.411	OTU195_suspect_mock_chimera	GS	100	BOLD:AAL7322.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA	145	BOLD:AAL7322	12/11/03	RBLE
OahuBird.411	OTU197_suspect_mock_chimera	GS	100	BOLD:ABY0004.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	185	BOLD:ABY0004	12/11/03	RBLE
OahuBird.411	OTU198_suspect_mock_chimera	GS	100	BOLD:ACE7247.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA	74	BOLD:ACE7247	12/11/03	RBLE
OahuBird.411	OTU210_suspect_mock_chimera	GS	100	BOLD:AAC6102.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Pigritia	NA	223	BOLD:AAC6102	12/11/03	RBLE
OahuBird.411	OTU2234_suspect_mock_chimera	GS	98.2	BOLD:AAL2743.3	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Forelia	NA	251	BOLD:AAL2743	12/11/03	RBLE
OahuBird.411	OTU2295_suspect_mock_chimera	GS	98.9	BOLD:AAA4646.1	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Microthyris	Microthyris prolongalis	230	BOLD:AAA4646	12/11/03	RBLE
OahuBird.411	OTU231_suspect_mock_chimera	GS	100	BOLD:AAG2348.1	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Lixophaga	NA	305	BOLD:AAG2348	12/11/03	RBLE
OahuBird.411	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	174	BOLD:AAC0442	12/11/03	RBLE
OahuBird.411	OTU241_suspect_mock_chimera	GS	100	BOLD:AAF6798.5	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius denticulatus	198	BOLD:AAF6798	12/11/03	RBLE
OahuBird.411	OTU281_suspect_mock_chimera	GS	98.9	BOLD:ABA8895.1	Animalia	Arthropoda	Insecta	Hemiptera	Cicadidae	Diceroprocta	Diceroprocta semicincta	248	BOLD:ABA8895	12/11/03	RBLE
OahuBird.411	OTU288_suspect_mock_chimera	GS	100	BOLD:AAA3659.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pandemis	Pandemis limitata	200	BOLD:AAA3659	12/11/03	RBLE
OahuBird.411	OTU294_suspect_mock_chimera	GS	100	BOLD:ACK5957.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	162	BOLD:ACK5957	12/11/03	RBLE
OahuBird.411	OTU300_suspect_mock_chimera	GS	100	BOLD:ACD2293.1	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	NA	NA	109	BOLD:ACD2293	12/11/03	RBLE
OahuBird.411	OTU316_suspect_mock_chimera	GS	98.9	BOLD:ACD9137.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Megamelus	Megamelus inflatus	94	BOLD:ACD9137	12/11/03	RBLE
OahuBird.411	OTU317_suspect_mock_chimera	GS	100	BOLD:ACM3087.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	82	BOLD:ACM3087	12/11/03	RBLE
OahuBird.411	OTU324_suspect_mock_chimera	GS	100	BOLD:AAN5165.1	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA	102	BOLD:AAN5165	12/11/03	RBLE
OahuBird.411	OTU342_suspect_mock_chimera	GS	100	BOLD:ABX6298.1	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Nephrotoma	Nephrotoma ferruginea	202	BOLD:ABX6298	12/11/03	RBLE
OahuBird.411	OTU359_suspect_mock_chimera	GS	100	BOLD:AAB1221.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Leuconycta	Leuconycta lepidula	85	BOLD:AAB1221	12/11/03	RBLE
OahuBird.411	OTU378_suspect_mock_chimera	GS	100	BOLD:AAP1210.2	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	NA	NA	95	BOLD:AAP1210	12/11/03	RBLE
OahuBird.411	OTU379_suspect_mock_chimera	GS	100	BOLD:AAA0866.1	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Macaria	Macaria carpo	111	BOLD:AAA0866	12/11/03	RBLE
OahuBird.411	OTU385_suspect_mock_chimera	GS	100	BOLD:ACL1629.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA	96	BOLD:ACL1629	12/11/03	RBLE
OahuBird.411	OTU386_suspect_mock_chimera	US	0.9715	BOLD:ABW9021.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	235	BOLD:ABW9021	12/11/03	RBLE
OahuBird.411	OTU389_suspect_mock_chimera	GS	97.8	BOLD:AAB0223.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	97	BOLD:AAB0223	12/11/03	RBLE
OahuBird.411	OTU390_suspect_mock_chimera	GS	97.2	BOLD:AAI3758.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	113	BOLD:AAI3758	12/11/03	RBLE
OahuBird.411	OTU409_suspect_mock_chimera	GS	100	BOLD:AAG8977.1	Animalia	Arthropoda	Insecta	Hemiptera	Derbidae	Apache	Apache degeerii	74	BOLD:AAG8977	12/11/03	RBLE
OahuBird.411	OTU423_suspect_mock_variant	GS	99.4	BOLD:AAB1169.1	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Eumorpha	Eumorpha vitis	70	BOLD:AAB1169	12/11/03	RBLE
OahuBird.411	OTU440_suspect_mock_chimera	SS	1	BOLD:AAF7179.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	115	BOLD:AAF7179	12/11/03	RBLE
OahuBird.411	OTU443_suspect_mock_chimera	US	0.9844	BOLD:AAP9032.4	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	71	BOLD:AAP9032	12/11/03	RBLE
OahuBird.411	OTU444_suspect_mock_chimera	GS	100	BOLD:AAB0124.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Cenopis	Cenopis pettitana	64	BOLD:AAB0124	12/11/03	RBLE
OahuBird.411	OTU453_suspect_mock_chimera	GS	100	BOLD:AAG8597.1	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	161	BOLD:AAG8597	12/11/03	RBLE
OahuBird.411	OTU469_suspect_mock_chimera	GS	100	BOLD:AAV0590.1	Animalia	Arthropoda	Arachnida	Mesostigmata	Blattisociidae	Cheiroseius	NA	115	BOLD:AAV0590	12/11/03	RBLE
OahuBird.411	OTU473_suspect_mock_variant	GS	98.9	BOLD:ACO4682.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	NA	NA	70	BOLD:ACO4682	12/11/03	RBLE
OahuBird.411	OTU482_suspect_mock_chimera	GS	100	BOLD:ACM9486.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Ablabesmyia	NA	104	BOLD:ACM9486	12/11/03	RBLE
OahuBird.411	OTU483_suspect_mock_variant	GS	100	BOLD:AAA2590.2	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	Xestia baja	134	BOLD:AAA2590	12/11/03	RBLE
OahuBird.411	OTU487_suspect_mock_chimera	GS	100	BOLD:AAF9064.3	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Elephantomyia	Elephantomyia westwoodi	138	BOLD:AAF9064	12/11/03	RBLE
OahuBird.411	OTU494_suspect_mock_chimera	GS	100	BOLD:AAU7327.1	Animalia	Arthropoda	Insecta	Coleoptera	Mycetophagidae	Litargus	Litargus tetraspilotus	95	BOLD:AAU7327	12/11/03	RBLE
OahuBird.411	OTU526_suspect_mock_chimera	GS	100	BOLD:AAB1002.2	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Euparthenos	Euparthenos nubilis	85	BOLD:AAB1002	12/11/03	RBLE
OahuBird.411	OTU543_suspect_mock_chimera	SS	0.97	BOLD:AAN8921.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	192	BOLD:AAN8921	12/11/03	RBLE
OahuBird.411	OTU572_suspect_mock_chimera	GS	100	BOLD:ADH6147.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	94	BOLD:ADH6147	12/11/03	RBLE
OahuBird.411	OTU584_suspect_mock_chimera	GS	100	BOLD:ABY5257.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Apamea	Apamea devastator	64	BOLD:ABY5257	12/11/03	RBLE
OahuBird.411	OTU595_suspect_mock_chimera	GS	100	BOLD:AAH2908.1	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Hydrochara	Hydrochara obtusata	58	BOLD:AAH2908	12/11/03	RBLE
OahuBird.411	OTU692_suspect_mock_chimera	GS	100	BOLD:AAF9187.1	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Phyllobius	Phyllobius oblongus	164	BOLD:AAF9187	12/11/03	RBLE
OahuBird.411	OTU879_suspect_mock_chimera	US	0.9715	BOLD:ACK8537.2	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	71	BOLD:ACK8537	12/11/03	RBLE
OahuBird.411	OTU897_suspect_mock_chimera	GS	100	BOLD:ACJ4530.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	110	BOLD:ACJ4530	12/11/03	RBLE
OahuBird.411	OTU953_suspect_mock_chimera	GS	100	BOLD:AAC9882.1	Animalia	Arthropoda	Insecta	Ephemeroptera	Heptageniidae	Leucrocuta	Leucrocuta aphrodite	94	BOLD:AAC9882	12/11/03	RBLE
OahuBird.412	OTU371	US	1	None	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	246	None	7/10/03	RBLE
OahuBird.412	OTU388	US	1	BOLD:AAG9325.1	Animalia	Arthropoda	Collembola	Entomobryomorpha	NA	NA	NA	245	BOLD:AAG9325	7/10/03	RBLE
OahuBird.412	OTU476	US	0.9967	BOLD:ACX7798.1	Animalia	Arthropoda	Arachnida	Trombidiformes	NA	NA	NA	378	BOLD:ACX7798	7/10/03	RBLE
OahuBird.412	OTU485	US	1	BOLD:ACE2850.1	Animalia	Arthropoda	Collembola	Entomobryomorpha	NA	NA	NA	73	BOLD:ACE2850	7/10/03	RBLE
OahuBird.412	OTU525	US	1	None	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	235	None	7/10/03	RBLE
OahuBird.412	OTU527	US	0.9916	BOLD:ACR2280.1	Animalia	Arthropoda	Insecta	Hemiptera	NA	NA	NA	97	BOLD:ACR2280	7/10/03	RBLE
OahuBird.412	OTU598	GS	100	BOLD:AAA2326.1	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis	Apis mellifera	75	BOLD:AAA2326	7/10/03	RBLE
OahuBird.412	OTU794	US	0.9881	BOLD:ABA1219.4	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	125	BOLD:ABA1219	7/10/03	RBLE
OahuBird.412	OTU871	GS	100	BOLD:AAN6304.4	Animalia	Arthropoda	Arachnida	Araneae	Araneidae	Araneus	Araneus guttulatus	89	BOLD:AAN6304	7/10/03	RBLE
OahuBird.412	OTU1053	US	0.9916	BOLD:ACN7634.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	61	BOLD:ACN7634	7/10/03	RBLE
OahuBird.412	OTU1122	US	1	BOLD:ACN8008.2	Animalia	Arthropoda	Diplopoda	Julida	NA	NA	NA	63	BOLD:ACN8008	7/10/03	RBLE
OahuBird.412	OTU1228	US	1	None	Animalia	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	52	None	7/10/03	RBLE
OahuBird.412	OTU1524	US	1	BOLD:ACN6028.1	Animalia	Arthropoda	Insecta	Hymenoptera	NA	NA	NA	76	BOLD:ACN6028	7/10/03	RBLE
OahuBird.412	OTU1023_suspect_mock_variant	GS	100	BOLD:AAA1518.8	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Scoparia	Scoparia biplagialis	71	BOLD:AAA1518	7/10/03	RBLE
OahuBird.412	OTU108_suspect_mock_variant	GS	100	BOLD:AAC6357.1	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Xenolechia	Xenolechia ontariensis	107	BOLD:AAC6357	7/10/03	RBLE
OahuBird.412	OTU1092_suspect_mock_chimera	SS	0.98	BOLD:ACG6047.1	Animalia	Arthropoda	Insecta	NA	NA	NA	NA	187	BOLD:ACG6047	7/10/03	RBLE
OahuBird.412	OTU1111_suspect_mock_chimera	GS	100	BOLD:AAF7338.1	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pilocrocis	Pilocrocis calamistis	53	BOLD:AAF7338	7/10/03	RBLE
OahuBird.412	OTU1131_suspect_mock_chimera	GS	100	BOLD:AAA4031.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tineidae	NA	NA	77	BOLD:AAA4031	7/10/03	RBLE
OahuBird.412	OTU1162_suspect_mock_chimera	US	0.9934	BOLD:AAM7584.1	Animalia	Arthropoda	Insecta	Plecoptera	NA	NA	NA	52	BOLD:AAM7584	7/10/03	RBLE
OahuBird.412	OTU1163_suspect_mock_variant	GS	98.3	BOLD:AAO1454.1	Animalia	Arthropoda	Insecta	Lepidoptera	Notodontidae	Porsica	Porsica acarodes	57	BOLD:AAO1454	7/10/03	RBLE
OahuBird.412	OTU122_suspect_mock_chimera	GS	98.9	BOLD:AAL2743.2	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Forelia	NA	1765	BOLD:AAL2743	7/10/03	RBLE
OahuBird.412	OTU127_suspect_mock_chimera	GS	100	BOLD:ACQ6990.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Chironomus	NA	62	BOLD:ACQ6990	7/10/03	RBLE
OahuBird.412	OTU134_suspect_mock_chimera	GS	99.4	BOLD:AAF9055.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Erioptera	Erioptera septemtrionis	546	BOLD:AAF9055	7/10/03	RBLE
OahuBird.412	OTU1382_suspect_mock_chimera	GS	100	BOLD:ACF5230.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Ponometia	Ponometia bicolorata	57	BOLD:ACF5230	7/10/03	RBLE
OahuBird.412	OTU138_suspect_mock_chimera	GS	100	BOLD:AAA3993.48	Animalia	Arthropoda	Insecta	Lepidoptera	Coleophoridae	Coleophora	Coleophora duplicis group	1308	BOLD:AAA3993	7/10/03	RBLE
OahuBird.412	OTU139_suspect_mock_chimera	GS	100	BOLD:ACA9904.7	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Cheilotrichia	Cheilotrichia stigmatica	2513	BOLD:ACA9904	7/10/03	RBLE
OahuBird.412	OTU1449_suspect_mock_chimera	US	0.9715	BOLD:ACY5797.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	107	BOLD:ACY5797	7/10/03	RBLE
OahuBird.412	OTU151_suspect_mock_chimera	GS	100	BOLD:AAP6551.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	1417	BOLD:AAP6551	7/10/03	RBLE
OahuBird.412	OTU154_suspect_mock_chimera	GS	100	BOLD:AAH2433.1	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Athous	Athous acanthus	1068	BOLD:AAH2433	7/10/03	RBLE
OahuBird.412	OTU171_suspect_mock_chimera	GS	100	BOLD:AAB6784.1	Animalia	Arthropoda	Arachnida	Araneae	Lycosidae	Pirata	Pirata piraticus	650	BOLD:AAB6784	7/10/03	RBLE
OahuBird.412	OTU1801_suspect_mock_chimera	GS	98.9	BOLD:AAC0920.2	Animalia	Arthropoda	Insecta	Lepidoptera	Gelechiidae	Coleotechnites	Coleotechnites atrupictella	242	BOLD:AAC0920	7/10/03	RBLE
OahuBird.412	OTU181_suspect_mock_chimera	GS	99.4	BOLD:ABA8393.1	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	Tipula oleracea	931	BOLD:ABA8393	7/10/03	RBLE
OahuBird.412	OTU182_suspect_mock_chimera	GS	100	BOLD:AAG8670.1	Animalia	Arthropoda	Insecta	Hemiptera	Miridae	Phytocoris	NA	931	BOLD:AAG8670	7/10/03	RBLE
OahuBird.412	OTU189_suspect_mock_chimera	GS	100	BOLD:ABW5810.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Euphylidorea	Euphylidorea luteola	78	BOLD:ABW5810	7/10/03	RBLE
OahuBird.412	OTU194_suspect_mock_chimera	GS	100	BOLD:AAU6544.2	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Ormosia	Ormosia affinis	556	BOLD:AAU6544	7/10/03	RBLE
OahuBird.412	OTU195_suspect_mock_chimera	GS	100	BOLD:AAL7322.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA	540	BOLD:AAL7322	7/10/03	RBLE
OahuBird.412	OTU197_suspect_mock_chimera	GS	100	BOLD:ABY0004.3	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	654	BOLD:ABY0004	7/10/03	RBLE
OahuBird.412	OTU198_suspect_mock_chimera	GS	100	BOLD:ACE7247.1	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	NA	NA	747	BOLD:ACE7247	7/10/03	RBLE
OahuBird.412	OTU202_suspect_mock_chimera	GS	100	BOLD:AAI3614.3	Animalia	Arthropoda	Insecta	Diptera	Stratiomyidae	Odontomyia	Odontomyia cincta	662	BOLD:AAI3614	7/10/03	RBLE
OahuBird.412	OTU204_suspect_mock_chimera	GS	100	BOLD:AAK8834.1	Animalia	Arthropoda	Insecta	Diptera	Limoniidae	Metalimnobia	Metalimnobia triocellata	524	BOLD:AAK8834	7/10/03	RBLE
OahuBird.412	OTU210_suspect_mock_chimera	GS	100	BOLD:AAC6102.1	Animalia	Arthropoda	Insecta	Lepidoptera	Blastobasidae	Pigritia	NA	858	BOLD:AAC6102	7/10/03	RBLE
OahuBird.412	OTU212_suspect_mock_chimera	GS	99.4	BOLD:AAB0224.1	Animalia	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Swammerdamia	Swammerdamia caesiella	739	BOLD:AAB0224	7/10/03	RBLE
OahuBird.412	OTU2234_suspect_mock_chimera	GS	98.2	BOLD:AAL2743.3	Animalia	Arthropoda	Arachnida	Trombidiformes	Pionidae	Forelia	NA	326	BOLD:AAL2743	7/10/03	RBLE
OahuBird.412	OTU2295_suspect_mock_chimera	GS	98.9	BOLD:AAA4646.1	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Microthyris	Microthyris prolongalis	836	BOLD:AAA4646	7/10/03	RBLE
OahuBird.412	OTU231_suspect_mock_chimera	GS	100	BOLD:AAG2348.1	Animalia	Arthropoda	Insecta	Diptera	Tachinidae	Lixophaga	NA	408	BOLD:AAG2348	7/10/03	RBLE
OahuBird.412	OTU235_suspect_mock_chimera	GS	100	BOLD:AAC0442.1	Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Lejops	Lejops curvipes	408	BOLD:AAC0442	7/10/03	RBLE
OahuBird.412	OTU241_suspect_mock_chimera	GS	100	BOLD:AAF6798.5	Animalia	Arthropoda	Insecta	Diptera	Chironomidae	Procladius	Procladius denticulatus	459	BOLD:AAF6798	7/10/03	RBLE
OahuBird.412	OTU253_suspect_mock_chimera	GS	100	BOLD:AAE5160.1	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Harpalus	Harpalus rufipes	91	BOLD:AAE5160	7/10/03	RBLE
OahuBird.412	OTU255_suspect_mock_chimera	US	0.9925	BOLD:ACN3922.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	161	BOLD:ACN3922	7/10/03	RBLE
OahuBird.412	OTU281_suspect_mock_chimera	GS	98.9	BOLD:ABA8895.1	Animalia	Arthropoda	Insecta	Hemiptera	Cicadidae	Diceroprocta	Diceroprocta semicincta	281	BOLD:ABA8895	7/10/03	RBLE
OahuBird.412	OTU288_suspect_mock_chimera	GS	100	BOLD:AAA3659.1	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Pandemis	Pandemis limitata	204	BOLD:AAA3659	7/10/03	RBLE
OahuBird.412	OTU294_suspect_mock_chimera	GS	100	BOLD:ACK5957.1	Animalia	Arthropoda	Insecta	Coleoptera	NA	NA	NA	492	BOLD:ACK5957	7/10/03	RBLE
OahuBird.412	OTU300_suspect_mock_chimera	GS	100	BOLD:ACD2293.1	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	NA	NA	283	BOLD:ACD2293	7/10/03	RBLE
OahuBird.412	OTU316_suspect_mock_chimera	GS	98.9	BOLD:ACD9137.1	Animalia	Arthropoda	Insecta	Hemiptera	Delphacidae	Megamelus	Megamelus inflatus	740	BOLD:ACD9137	7/10/03	RBLE
OahuBird.412	OTU317_suspect_mock_chimera	GS	100	BOLD:ACM3087.1	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA	287	BOLD:ACM3087	7/10/03	RBLE
OahuBird.412	OTU324_suspect_mock_chimera	GS	100	BOLD:AAN5165.1	Animalia	Arthropoda	Insecta	Diptera	Ceratopogonidae	Forcipomyia	NA	222	BOLD:AAN5165	7/10/03	RBLE
OahuBird.412	OTU340_suspect_mock_chimera	GS	99.4	BOLD:AAA6823.4	Animalia	Arthropoda	Insecta	Trichoptera	Philopotamidae	Chimarra	Chimarra socia	165	BOLD:AAA6823	7/10/03	RBLE
OahuBird.412	OTU342_suspect_mock_chimera	GS	100	BOLD:ABX6298.1	Animalia	Arthropoda	Insecta	Diptera	Tipulidae	Nephrotoma	Nephrotoma ferruginea	254	BOLD:ABX6298	7/10/03	RBLE
OahuBird.412	OTU359_suspect_mock_chimera	GS	100	BOLD:AAB1221.1	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Leuconycta	Leuconycta lepidula	133	BOLD:AAB1221	7/10/03	RBLE
OahuBird.412	OTU367_suspect_mock_chimera	GS	100	BOLD:ACL8561.1	Animalia	Arthropoda	Insecta	Diptera	Cecidomyiidae	NA	NA	149	BOLD:ACL8561	7/10/03	RBLE
OahuBird.412	OTU378_suspect_mock_chimera	GS	100	BOLD:AAP1210.2	Animalia	Arthropoda	Insecta	Diptera	Sciaridae	NA	NA	343	BOLD:AAP1210	7/10/03	RBLE
OahuBird.412	OTU379_suspect_mock_chimera	GS	100	BOLD:AAA0866.1	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Macaria	Macaria carpo	339	BOLD:AAA0866	7/10/03	RBLE
