,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
930,OTU716_suspect_mock_chimera,GS,100.0,BOLD:ADH6740.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula submaculata,une-31,38,BOLD:ADH6740
931,OTU717_suspect_mock_chimera,US,0.9919,BOLD:ACP6909.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,56,BOLD:ACP6909
932,OTU724_suspect_mock_chimera,GS,99.4,BOLD:AAG4430.1,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Plagiometriona,Plagiometriona clavata,une-31,76,BOLD:AAG4430
933,OTU725_suspect_mock_chimera,GS,99.4,BOLD:ABU6610.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,NA,une-31,90,BOLD:ABU6610
934,OTU733_suspect_mock_chimera,GS,100.0,BOLD:AAE9707.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,Serratella serrata,une-31,55,BOLD:AAE9707
935,OTU734_suspect_mock_chimera,GS,97.2,BOLD:AAY1152.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga tristis,une-31,52,BOLD:AAY1152
936,OTU735,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,54,None
937,OTU743_suspect_mock_chimera,GS,97.8,BOLD:AAR9607.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Photedes,Photedes enervata,une-31,80,BOLD:AAR9607
938,OTU746_suspect_mock_chimera,SS,1.0000,BOLD:AAY9742.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,78,BOLD:AAY9742
939,OTU748,US,1.0000,BOLD:ABU8638.7,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,52,BOLD:ABU8638
940,OTU753_suspect_mock_chimera,GS,99.4,BOLD:AAB0300.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphinx,Sphinx kalmiae,une-31,52,BOLD:AAB0300
941,OTU754_suspect_mock_chimera,GS,99.4,BOLD:AAB0224.1,Animalia,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Swammerdamia,Swammerdamia caesiella,une-31,63,BOLD:AAB0224
942,OTU755_suspect_mock_chimera,GS,99.4,BOLD:AAB4297.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pelochrista,Pelochrista similiana,une-31,51,BOLD:AAB4297
943,OTU756_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,304,BOLD:AAA2383
944,OTU762_suspect_mock_chimera,GS,100.0,BOLD:AAB4159.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Palpita,Palpita aenescentalis,une-31,51,BOLD:AAB4159
945,OTU764_suspect_mock_chimera,SS,0.9900,BOLD:AAA2377.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,113,BOLD:AAA2377
946,OTU765_suspect_mock_chimera,GS,99.3,BOLD:AAV0590.1,Animalia,Arthropoda,Arachnida,Mesostigmata,Blattisociidae,Cheiroseius,NA,une-31,58,BOLD:AAV0590
947,OTU766_suspect_mock_chimera,US,0.9963,BOLD:ACY9995.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,60,BOLD:ACY9995
948,OTU767_suspect_mock_chimera,GS,99.4,BOLD:AAC7887.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Athetis,Athetis thoracica,une-31,50,BOLD:AAC7887
949,OTU768_suspect_mock_chimera,GS,99.4,BOLD:AAA7515.8,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,une-31,49,BOLD:AAA7515
950,OTU774_suspect_mock_chimera,GS,97.8,BOLD:AAG6104.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,48,BOLD:AAG6104
951,OTU775,US,1.0000,BOLD:ACT0635.1,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,une-31,49,BOLD:ACT0635
952,OTU776_suspect_mock_chimera,GS,100.0,BOLD:AAB4731.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia alisellana,une-31,49,BOLD:AAB4731
953,OTU777_suspect_mock_chimera,GS,100.0,BOLD:AAL7322.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-31,48,BOLD:AAL7322
954,OTU778,US,1.0000,BOLD:AAW0364.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,48,BOLD:AAW0364
955,OTU779,US,0.9916,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,85,BOLD:ACT8457
956,OTU784_suspect_mock_chimera,GS,100.0,BOLD:AAG2348.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Lixophaga,NA,une-31,45,BOLD:AAG2348
957,OTU785_suspect_mock_chimera,SS,0.8200,BOLD:AAM7567.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Melanotus,Melanotus similis,une-31,47,BOLD:AAM7567
958,OTU786_suspect_mock_chimera,GS,100.0,BOLD:AAA3920.2,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Agriphila,Agriphila ruricolellus,une-31,60,BOLD:AAA3920
959,OTU787_suspect_mock_chimera,SS,1.0000,BOLD:AAH4480.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,47,BOLD:AAH4480
960,OTU788_suspect_mock_chimera,US,0.8732,BOLD:AAH6804.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,62,BOLD:AAH6804
961,OTU794_suspect_mock_chimera,GS,98.9,BOLD:AAC2533.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes fasciatana,une-31,41,BOLD:AAC2533
962,OTU796_suspect_mock_chimera,GS,100.0,BOLD:AAB7737.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Donacaula,Donacaula melinella CS,une-31,73,BOLD:AAB7737
963,OTU799_suspect_mock_chimera,GS,100.0,BOLD:AAH2908.1,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrochara,Hydrochara obtusata,une-31,48,BOLD:AAH2908
964,OTU800,GS,99.4,BOLD:AAD2665.4,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus praelustris,une-31,46,BOLD:AAD2665
965,OTU801_suspect_mock_chimera,US,0.8732,BOLD:AAB0222.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,48,BOLD:AAB0222
966,OTU802,US,1.0000,None,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,NA,NA,NA,une-31,46,None
967,OTU803_suspect_mock_chimera,GSL,100.0,BOLD:ACE9100.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eulithis,Eulithis gracilineata,une-31,45,BOLD:ACE9100
968,OTU809_suspect_mock_chimera,SS,1.0000,BOLD:AAA2383.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,75,BOLD:AAA2383
969,OTU810,US,1.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,une-31,45,None
970,OTU811_suspect_mock_chimera,US,0.9967,BOLD:ACG3125.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,53,BOLD:ACG3125
971,OTU812_suspect_mock_chimera,GS,99.4,BOLD:ACE4172.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,Lithophane innominata,une-31,80,BOLD:ACE4172
972,OTU820_suspect_mock_chimera,GS,100.0,BOLD:ACG2046.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Amorbia,Amorbia emigratella,une-31,75,BOLD:ACG2046
973,OTU821_suspect_mock_chimera,GS,99.4,BOLD:AAA3313.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Coenipeta,Coenipeta bibitrix,une-31,45,BOLD:AAA3313
974,OTU822_suspect_mock_chimera,GS,98.9,BOLD:AAA4130.1,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma disstria,une-31,932,BOLD:AAA4130
975,OTU829_suspect_mock_chimera,US,0.9925,BOLD:ACA7899.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,74,BOLD:ACA7899
976,OTU830_suspect_mock_chimera,GS,99.4,BOLD:AAG7012.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Geranomyia,NA,une-31,43,BOLD:AAG7012
977,OTU831_suspect_mock_chimera,GS,98.9,BOLD:AAH0376.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,43,BOLD:AAH0376
978,OTU832_suspect_mock_chimera,SS,0.9900,BOLD:AAW6052.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,43,BOLD:AAW6052
979,OTU833_suspect_mock_chimera,GS,99.4,BOLD:AAF9962.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Arogalea,Arogalea cristifasciella,une-31,43,BOLD:AAF9962
980,OTU841_suspect_mock_chimera,GS,99.4,BOLD:ABZ3976.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea transversa,une-31,42,BOLD:ABZ3976
981,OTU842_suspect_mock_chimera,GS,99.4,BOLD:ACL5427.1,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Symphora,Symphora flavicollis,une-31,42,BOLD:ACL5427
982,OTU843_suspect_mock_chimera,GS,98.9,BOLD:ACD9137.1,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Megamelus,Megamelus inflatus,une-31,61,BOLD:ACD9137
983,OTU844_suspect_mock_chimera,GS,98.3,BOLD:AAI7427.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Ceraclea,Ceraclea mentiea,une-31,41,BOLD:AAI7427
984,OTU849,GS,100.0,BOLD:ACO6860.1,Animalia,Arthropoda,Insecta,Isoptera,NA,NA,NA,une-31,40,BOLD:ACO6860
985,OTU858_suspect_mock_chimera,US,0.9715,BOLD:AAL6477.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,110,BOLD:AAL6477
986,OTU860_suspect_mock_chimera,GS,100.0,BOLD:AAM6212.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Axarus,Axarus festivus,une-31,37,BOLD:AAM6212
987,OTU861_suspect_mock_chimera,GS,99.4,BOLD:AAH3040.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia vagabunda,une-31,40,BOLD:AAH3040
988,OTU862,US,0.9885,BOLD:ACN1078.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,28,BOLD:ACN1078
989,OTU867_suspect_mock_chimera,GS,98.9,BOLD:ACA3244.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum convictum,une-31,95,BOLD:ACA3244
990,OTU868_suspect_mock_chimera,GS,100.0,BOLD:AAA8620.3,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Euclea,Euclea delphinii,une-31,39,BOLD:AAA8620
991,OTU869_suspect_mock_chimera,GS,100.0,BOLD:AAY4484.3,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Platynus,Platynus tenuicollis,une-31,39,BOLD:AAY4484
992,OTU870_suspect_mock_chimera,GS,98.3,BOLD:ACO4682.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,NA,NA,une-31,47,BOLD:ACO4682
993,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,240,BOLD:ABA7621
994,OTU877,US,0.9916,BOLD:ABX9537.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-31,38,BOLD:ABX9537
995,OTU878_suspect_mock_chimera,GS,100.0,BOLD:AAB2189.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Ironoquia,Ironoquia punctatissima,une-31,47,BOLD:AAB2189
996,OTU879_suspect_mock_chimera,GS,99.4,BOLD:AAB1584.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus albellus,une-31,53,BOLD:AAB1584
997,OTU880_suspect_mock_chimera,GS,100.0,BOLD:AAG2889.1,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ponana,Ponana rubida,une-31,38,BOLD:AAG2889
998,OTU881_suspect_mock_chimera,GS,100.0,BOLD:ACU4209.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-31,37,BOLD:ACU4209
999,OTU882_suspect_mock_chimera,GS,98.8,BOLD:AAJ0284.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Choroterpes,Choroterpes basalis,une-31,39,BOLD:AAJ0284
1000,OTU883,US,1.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,38,None
1001,OTU884_suspect_mock_chimera,SS,0.8400,BOLD:ACY6625.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,67,BOLD:ACY6625
1002,OTU888,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,37,None
1003,OTU889_suspect_mock_chimera,SS,0.9900,BOLD:ADF1216.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,36,BOLD:ADF1216
1004,OTU890_suspect_mock_chimera,GS,100.0,BOLD:ACF3071.3,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Besma,Besma endropiaria,une-31,38,BOLD:ACF3071
1005,OTU891_suspect_mock_chimera,GS,100.0,BOLD:AAI8787.3,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Blastobasis,NA,une-31,36,BOLD:AAI8787
1006,OTU892_suspect_mock_chimera,SS,0.9700,BOLD:AAH0136.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,37,BOLD:AAH0136
1007,OTU893_suspect_mock_chimera,GS,98.9,BOLD:AAG0161.1,Animalia,Arthropoda,Insecta,Diptera,Milichiidae,Leptometopa,Leptometopa latipes,une-31,36,BOLD:AAG0161
1008,OTU894_suspect_mock_chimera,GS,99.4,BOLD:AAA7223.1,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Dryocampa,Dryocampa rubicunda,une-31,36,BOLD:AAA7223
1009,OTU895_suspect_mock_chimera,GS,99.4,BOLD:AAE2739.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon acerrubri,une-31,60,BOLD:AAE2739
1010,OTU902_suspect_mock_chimera,GS,99.4,BOLD:AAM6231.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Ablabesmyia,Ablabesmyia annulata,une-31,36,BOLD:AAM6231
1011,OTU903_suspect_mock_chimera,GS,100.0,BOLD:AAA2386.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,37,BOLD:AAA2386
1012,OTU904,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,37,None
1013,OTU905_suspect_mock_chimera,GS,97.2,BOLD:AAL7626.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,34,BOLD:AAL7626
1014,OTU906_suspect_mock_chimera,GS,98.9,BOLD:AAG0920.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tribelos,NA,une-31,109,BOLD:AAG0920
1015,OTU907_suspect_mock_chimera,GS,99.4,BOLD:AAZ5969.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza obscura,une-31,53,BOLD:AAZ5969
1016,OTU909_suspect_mock_chimera,GS,99.4,BOLD:AAB7622.4,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Antaeotricha,Antaeotricha schlaegeri,une-31,79,BOLD:AAB7622
1017,OTU911,US,0.9860,BOLD:ACW5507.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,35,BOLD:ACW5507
1018,OTU912_suspect_mock_chimera,GS,100.0,BOLD:AAF9317.1,Animalia,Arthropoda,Insecta,Diptera,Psychodidae,Psychoda,Psychoda phalaenoides,une-31,35,BOLD:AAF9317
1019,OTU913_suspect_mock_chimera,GS,100.0,BOLD:AAA4335.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Semioscopis,Semioscopis inornata,une-31,49,BOLD:AAA4335
1020,OTU914_suspect_mock_chimera,US,0.9963,BOLD:AAJ5015.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,une-31,35,BOLD:AAJ5015
1021,OTU915,US,0.9916,BOLD:ACG2056.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,39,BOLD:ACG2056
1022,OTU916_suspect_mock_chimera,GS,98.9,BOLD:ACX5730.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,35,BOLD:ACX5730
1023,OTU917_suspect_mock_chimera,GS,100.0,BOLD:ACN3115.1,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Microtonus,Microtonus sericans,une-31,35,BOLD:ACN3115
1024,OTU918_suspect_mock_variant,GS,98.3,BOLD:AAE4376.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,35,BOLD:AAE4376
1025,OTU923_suspect_mock_chimera,US,1.0000,BOLD:ACI9925.2,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,une-31,33,BOLD:ACI9925
1026,OTU924,US,1.0000,BOLD:ACA7553.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,34,BOLD:ACA7553
1027,OTU925_suspect_mock_variant,GS,98.3,BOLD:AAA2955.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Argyrotaenia,Argyrotaenia ljungiana,une-31,35,BOLD:AAA2955
1028,OTU926_suspect_mock_chimera,GS,100.0,BOLD:AAH5510.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,NA,NA,une-31,53,BOLD:AAH5510
1029,OTU927_suspect_mock_chimera,US,0.9803,BOLD:ACC7701.1,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,une-31,34,BOLD:ACC7701
1030,OTU928_suspect_mock_chimera,GS,100.0,BOLD:AAF9064.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Elephantomyia,Elephantomyia westwoodi,une-31,34,BOLD:AAF9064
1031,OTU929,US,0.9881,BOLD:ACG5318.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,une-31,34,BOLD:ACG5318
1032,OTU930_suspect_mock_chimera,GS,99.4,BOLD:AAA0932.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Bleptina,NA,une-31,38,BOLD:AAA0932
1033,OTU935_suspect_mock_chimera,GS,99.4,BOLD:AAB0647.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Hydatophylax,Hydatophylax argus,une-31,64,BOLD:AAB0647
1034,OTU936_suspect_mock_chimera,GS,98.9,BOLD:ABX3975.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Horistonotus,Horistonotus fidelis,une-31,33,BOLD:ABX3975
1035,OTU937,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,une-31,33,None
1036,OTU938_suspect_mock_chimera,GS,98.9,BOLD:AAN6371.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Wamba,Wamba crispulus,une-31,56,BOLD:AAN6371
1037,OTU939_suspect_mock_chimera,GS,99.4,BOLD:ACU1714.1,Animalia,Arthropoda,Insecta,Coleoptera,Psephenidae,Ectopria,Ectopria thoracica,une-31,33,BOLD:ACU1714
1038,OTU940_suspect_mock_chimera,GS,98.3,BOLD:ACT1705.1,Animalia,Arthropoda,Insecta,Lepidoptera,Carposinidae,NA,NA,une-31,33,BOLD:ACT1705
1039,OTU951_suspect_mock_chimera,GS,100.0,BOLD:AAB0426.2,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Semioscopis,Semioscopis megamicrella,une-31,27,BOLD:AAB0426
1040,OTU952_suspect_mock_chimera,GS,100.0,BOLD:AAA9748.2,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis ocellifera,une-31,32,BOLD:AAA9748
1041,OTU953_suspect_mock_chimera,GS,100.0,BOLD:AAA2148.1,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Pseudothyatira,Pseudothyatira cymatophoroides,une-31,33,BOLD:AAA2148
1042,OTU954_suspect_mock_chimera,GS,98.9,BOLD:AAP1210.3,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,une-31,30,BOLD:AAP1210
1043,OTU955_suspect_mock_chimera,GS,99.4,BOLD:AAM6227.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Procladius,NA,une-31,49,BOLD:AAM6227
1044,OTU956_suspect_mock_chimera,GS,97.2,BOLD:AAH4480.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia pictipennata,une-31,32,BOLD:AAH4480
1045,OTU964_suspect_mock_chimera,GSL,100.0,BOLD:AAA4185.4,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,Pityohyphantes subarcticus,une-31,30,BOLD:AAA4185
1046,OTU965_suspect_mock_variant,GS,100.0,BOLD:AAB6793.2,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Feltia,Feltia subterranea,une-31,30,BOLD:AAB6793
1047,OTU966,GS,99.4,BOLD:AAG4399.1,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,Metcalfa,Metcalfa pruinosa,une-31,31,BOLD:AAG4399
1048,OTU967_suspect_mock_chimera,US,0.9934,BOLD:AAA2949.1,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,une-31,31,BOLD:AAA2949
1049,OTU968_suspect_mock_chimera,GS,99.4,BOLD:AAA9667.1,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Epicallima,Epicallima argenticinctella,une-31,31,BOLD:AAA9667
1050,OTU969_suspect_mock_chimera,GS,100.0,BOLD:AAB6692.1,Animalia,Arthropoda,Insecta,Plecoptera,Nemouridae,Amphinemura,Amphinemura wui,une-31,29,BOLD:AAB6692
1051,OTU970,US,1.0000,BOLD:AAC0301.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,31,BOLD:AAC0301
1052,OTU971_suspect_mock_chimera,GS,98.3,BOLD:AAA3829.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Acrolophus,Acrolophus popeanella,une-31,32,BOLD:AAA3829
1053,OTU972_suspect_mock_chimera,GS,100.0,BOLD:ACM8090.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Serica,Serica georgiana,une-31,31,BOLD:ACM8090
1054,OTU973_suspect_mock_chimera,GS,99.4,BOLD:AAB4070.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,une-31,31,BOLD:AAB4070
1055,OTU974_suspect_mock_chimera,GS,100.0,BOLD:AAB1221.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Leuconycta,Leuconycta lepidula,une-31,31,BOLD:AAB1221
1056,OTU975_suspect_mock_chimera,GS,97.2,BOLD:AAX1565.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Peraglyphis,NA,une-31,43,BOLD:AAX1565
1057,OTU979_suspect_mock_chimera,GS,97.8,BOLD:ABZ0908.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,une-31,40,BOLD:ABZ0908
1058,OTU986,US,0.9925,BOLD:AAH1207.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,31,BOLD:AAH1207
1059,OTU987_suspect_mock_chimera,GS,98.9,BOLD:AAA3055.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana,une-31,35,BOLD:AAA3055
1060,OTU988_suspect_mock_chimera,GS,98.9,BOLD:ACE8084.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,une-31,30,BOLD:ACE8084
1061,OTU989_suspect_mock_chimera,GS,98.9,BOLD:AAC4238.1,Animalia,Arthropoda,Insecta,Lepidoptera,Blastobasidae,Asaphocrita,Asaphocrita aphidiella,une-31,30,BOLD:AAC4238
1062,OTU990,US,0.9967,BOLD:ACX7798.1,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,une-31,29,BOLD:ACX7798
1063,OTU991_suspect_mock_chimera,GS,99.4,BOLD:AAC8603.2,Animalia,Arthropoda,Insecta,Plecoptera,Perlidae,Perlesta,NA,une-31,30,BOLD:AAC8603
1064,OTU992_suspect_mock_chimera,GS,97.2,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,une-31,74,BOLD:AAC3145
1065,OTU999_suspect_mock_chimera,GS,100.0,BOLD:AAB7030.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,une-31,27,BOLD:AAB7030
1066,OTU1002_suspect_mock_chimera,GS,100.0,BOLD:AAF4632.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,une-31,29,BOLD:AAF4632
1067,OTU1003_suspect_mock_chimera,SS,0.9800,BOLD:AAD4690.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-31,27,BOLD:AAD4690
1068,OTU1004_suspect_mock_chimera,GS,100.0,BOLD:AAH1896.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,une-31,29,BOLD:AAH1896
1069,OTU1005_suspect_mock_chimera,GS,98.9,BOLD:AAE5160.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,Harpalus rufipes,une-31,46,BOLD:AAE5160
1070,OTU1011_suspect_mock_chimera,GS,100.0,BOLD:ACN7361.1,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Mycomya,NA,une-31,28,BOLD:ACN7361
1071,OTU1012_suspect_mock_chimera,GS,99.4,BOLD:AAL7091.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Pycnopsyche,Pycnopsyche nr lepida,une-31,28,BOLD:AAL7091
1072,OTU1013,US,1.0000,BOLD:ABW2713.1,Animalia,Arthropoda,Insecta,Thysanoptera,NA,NA,NA,une-31,28,BOLD:ABW2713
1073,OTU1014_suspect_mock_chimera,US,0.9881,BOLD:ACY3848.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-31,29,BOLD:ACY3848
1074,OTU1015_suspect_mock_chimera,GS,99.4,BOLD:AAB5771.1,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Nectopsyche,Nectopsyche candida,une-31,28,BOLD:AAB5771
1075,OTU1016_suspect_mock_chimera,GS,98.9,BOLD:ACE4734.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Idia,Idia rotundalis,une-31,28,BOLD:ACE4734
